3723753600.0,2274.09741211,3.106096208
3723753600.05,2274.09204102,3.10609614
3723753600.1,2274.09033203,3.106096068
3723753600.15,2274.09179688,3.106095994
3723753600.2,2274.09521484,3.106095918
3723753600.25,2274.09008789,3.106095842
3723753600.3,2274.08911133,3.106095769
3723753600.35,2274.09472656,3.106095701
3723753600.4,2274.08422852,3.106095643
3723753600.45,2274.08911133,3.106095595
3723753600.5,2274.09326172,3.106095557
3723753600.55,2274.08959961,3.106095524
3723753600.6,2274.08984375,3.106095494
3723753600.65,2274.09350586,3.106095465
3723753600.7,2274.09667969,3.106095439
3723753600.75,2274.09130859,3.106095416
3723753600.8,2274.09008789,3.106095398
3723753600.85,2274.09155273,3.106095385
3723753600.9,2274.09375,3.106095378
3723753600.95,2274.09863281,3.106095377
3723753601.0,2274.09155273,3.106095379
3723753601.05,2274.09301758,3.106095384
3723753601.1,2274.0871582,3.106095388
3723753601.15,2274.08886719,3.106095388
3723753601.2,2274.0925293,3.106095381
3723753601.25,2274.09106445,3.106095362
3723753601.3,2274.08227539,3.106095328
3723753601.35,2274.0925293,3.106095274
3723753601.4,2274.09326172,3.106095197
3723753601.45,2274.08789062,3.106095099
3723753601.5,2274.09204102,3.106094986
3723753601.55,2274.09545898,3.106094863
3723753601.6,2274.09399414,3.106094731
3723753601.65,2274.09106445,3.106094594
3723753601.7,2274.08007812,3.106094453
3723753601.75,2274.09716797,3.10609431
3723753601.8,2274.09350586,3.106094165
3723753601.85,2274.09033203,3.106094021
3723753601.9,2274.1015625,3.106093879
3723753601.95,2274.09082031,3.106093744
3723753602.0,2274.08178711,3.106093623
3723753602.05,2274.08374023,3.106093519
3723753602.1,2274.08764648,3.106093433
3723753602.15,2274.08569336,3.106093367
3723753602.2,2274.08911133,3.106093322
3723753602.25,2274.08984375,3.106093298
3723753602.3,2274.09082031,3.106093295
3723753602.35,2274.09912109,3.106093311
3723753602.4,2274.08935547,3.106093341
3723753602.45,2274.08691406,3.106093381
3723753602.5,2274.08911133,3.106093429
3723753602.55,2274.08935547,3.106093484
3723753602.6,2274.09057617,3.106093543
3723753602.65,2274.08618164,3.106093606
3723753602.7,2274.08935547,3.10609367
3723753602.75,2274.08398438,3.106093737
3723753602.8,2274.08862305,3.106093806
3723753602.85,2274.0949707,3.106093879
3723753602.9,2274.09179688,3.106093958
3723753602.95,2274.09204102,3.106094046
3723753603.0,2274.08276367,3.106094142
3723753603.05,2274.08666992,3.106094246
3723753603.1,2274.10327148,3.106094358
3723753603.15,2274.09545898,3.10609448
3723753603.2,2274.08349609,3.106094611
3723753603.25,2274.08569336,3.10609475
3723753603.3,2274.08520508,3.106094896
3723753603.35,2274.08764648,3.106095049
3723753603.4,2274.09179688,3.106095209
3723753603.45,2274.08666992,3.106095375
3723753603.5,2274.08984375,3.106095548
3723753603.55,2274.09399414,3.106095725
3723753603.6,2274.09277344,3.106095906
